time,open,high,low,close,volume,MA_10,MA_20,RSI_14,MACD,MACD_signal,BB_high,BB_low,ATR_14,log_return,return_lag_1,RSI_lag_1,MACD_lag_1,return_lag_2,RSI_lag_2,MACD_lag_2,return_lag_3,RSI_lag_3,MACD_lag_3,target
2023-02-06,49.07,50.05,48.88,49.37,946115,50.599000000000004,49.9565,50.76923499036273,0.6937587556554021,0.9380985603147994,51.714831879936234,48.19816812006376,0.9870956098677233,0.004873106090214435,-0.022142611581396365,48.69077903079438,0.8171282646359614,-0.0011937924219200945,59.35587338609564,0.9871434813400768,-0.0181285752905856,60.02176046862306,1.077786270932016,1
2023-02-07,49.37,50.23,49.37,49.5,752838,50.519999999999996,49.978,51.90569933290201,0.5995660206346685,0.8703920523787734,51.702640252342526,48.25335974765748,0.9780173520200287,0.00262971730387311,0.004873106090214435,50.76923499036273,0.6937587556554021,-0.022142611581396365,48.69077903079438,0.8171282646359614,-0.0011937924219200945,59.35587338609564,0.9871434813400768,1
2023-02-08,49.56,50.11,49.44,49.8,671553,50.385000000000005,50.0145,54.51514710986398,0.5428672564943895,0.8048870932018966,51.69095429403849,48.338045705961505,0.9560161125900268,0.006042314455962662,0.00262971730387311,51.90569933290201,0.5995660206346685,0.004873106090214435,50.76923499036273,0.6937587556554021,-0.022142611581396365,48.69077903079438,0.8171282646359614,0
2023-02-09,49.68,50.05,49.5,49.5,743939,50.18900000000001,50.0175,51.505645936057086,0.4683270024643207,0.7375750750543815,51.690041479306295,48.3449585206937,0.927014961690739,-0.006042314455962586,0.006042314455962662,54.51514710986398,0.5428672564943895,0.00262971730387311,51.90569933290201,0.5995660206346685,0.004873106090214435,50.76923499036273,0.6937587556554021,0
2023-02-10,49.74,49.8,49.37,49.5,725810,49.987,50.029999999999994,51.505645936057086,0.40458945868048346,0.670977951779602,51.68303357497665,48.37696642502334,0.8915138929985433,0.0,-0.006042314455962586,51.505645936057086,0.4683270024643207,0.006042314455962662,54.51514710986398,0.5428672564943895,0.00262971730387311,51.90569933290201,0.5995660206346685,0
2023-02-13,49.5,49.8,49.07,49.5,614692,49.803000000000004,50.0425,51.505645936057086,0.35004193054578536,0.6067907475328387,51.67540997914769,48.409590020852306,0.8799771863557899,0.0,0.0,51.505645936057086,0.40458945868048346,-0.006042314455962586,51.505645936057086,0.4683270024643207,0.006042314455962662,54.51514710986398,0.5428672564943895,1
2023-02-14,49.5,49.68,49.19,49.56,621417,49.638,50.055,52.165282300968194,0.30810250616053025,0.5470530992583771,51.669007434927146,48.440992565072854,0.8521216730446622,0.0012113871862970882,0.0,51.505645936057086,0.35004193054578536,0.0,51.505645936057086,0.40458945868048346,-0.006042314455962586,51.505645936057086,0.4683270024643207,1
2023-02-15,49.37,50.23,49.25,50.05,646219,49.614,50.076499999999996,57.27634620422393,0.31082116219874933,0.4998067118464516,51.678165071105724,48.47483492889427,0.8612558392557575,0.00983844900028772,0.0012113871862970882,52.165282300968194,0.30810250616053025,0.0,51.505645936057086,0.35004193054578536,0.0,51.505645936057086,0.40458945868048346,0
2023-02-16,50.05,50.29,49.5,50.05,425495,49.596,50.104,57.27634620422393,0.30940904186175544,0.4617271778495124,51.683865817087046,48.52413418291295,0.8561661364517749,0.0,0.00983844900028772,57.27634620422393,0.31082116219874933,0.0012113871862970882,52.165282300968194,0.30810250616053025,0.0,51.505645936057086,0.35004193054578536,0
2023-02-17,49.8,50.05,49.68,50.05,468845,49.688,50.153,57.27634620422393,0.3047766508072769,0.43033707244106534,51.660688296698,48.645311703302,0.8214399838480765,0.0,0.0,57.27634620422393,0.30940904186175544,0.00983844900028772,57.27634620422393,0.31082116219874933,0.0012113871862970882,52.165282300968194,0.30810250616053025,1
2023-02-20,50.05,50.91,49.93,50.78,1277504,49.82899999999999,50.214,64.36175939406365,0.3559076646442847,0.41545119088170923,51.71950190966339,48.708498090336604,0.8327656992874993,0.014480070515302933,0.0,57.27634620422393,0.3047766508072769,0.0,57.27634620422393,0.30940904186175544,0.00983844900028772,57.27634620422393,0.31082116219874933,0
2023-02-21,50.78,51.34,50.66,50.78,841841,49.957,50.2385,64.36175939406365,0.3919116479679303,0.4107432822989535,51.76396746933526,48.71303253066474,0.8218538636241071,0.0,0.014480070515302933,64.36175939406365,0.3559076646442847,0.0,57.27634620422393,0.3047766508072769,0.0,57.27634620422393,0.30940904186175544,0
2023-02-22,50.48,50.6,50.17,50.17,748561,49.994,50.189499999999995,55.44980139817396,0.3669926987432319,0.40199316558780923,51.65654430744273,48.72245569255726,0.8067214447938137,-0.01208533778037073,0.0,64.36175939406365,0.3919116479679303,0.014480070515302933,64.36175939406365,0.3559076646442847,0.0,57.27634620422393,0.3047766508072769,0
2023-02-23,50.11,50.11,49.44,49.93,1161953,50.037,50.113,52.37688343162419,0.32414175335357953,0.3864228831409633,51.46186767327271,48.76413232672729,0.8012413415942559,-0.004795213983643731,-0.01208533778037073,55.44980139817396,0.3669926987432319,0.0,64.36175939406365,0.3919116479679303,0.014480070515302933,64.36175939406365,0.3559076646442847,0
2023-02-24,49.74,49.86,49.31,49.56,559986,50.04299999999999,50.015,47.96382249391121,0.2573594827109389,0.3606102030549584,51.217605504727175,48.81239449527283,0.7882955314803802,-0.007437967751576167,-0.004795213983643731,52.37688343162419,0.32414175335357953,-0.01208533778037073,55.44980139817396,0.3669926987432319,0.0,64.36175939406365,0.3919116479679303,0
2023-02-27,49.07,49.37,49.01,49.25,1016698,50.017999999999994,49.9105,44.57509097091368,0.17737497456972307,0.32396315735791137,50.99147132246887,48.82952867753113,0.7712744220889248,-0.00627468914284382,-0.007437967751576167,47.96382249391121,0.2573594827109389,-0.004795213983643731,52.37688343162419,0.32414175335357953,-0.01208533778037073,55.44980139817396,0.3669926987432319,1
2023-02-28,49.07,49.5,48.76,49.37,525466,49.998999999999995,49.8185,46.16080961213975,0.12226033172893835,0.2836225922321168,50.74334106742731,48.89365893257269,0.7690405347968589,0.0024335846526735323,-0.00627468914284382,44.57509097091368,0.17737497456972307,-0.007437967751576167,47.96382249391121,0.2573594827109389,-0.004795213983643731,52.37688343162419,0.32414175335357953,0
2023-03-01,48.76,49.37,48.27,49.37,1377551,49.931,49.7725,46.16080961213975,0.07768606361460684,0.2424352865086148,50.69045152377458,48.854548476225425,0.7926804965970827,0.0,0.0024335846526735323,46.16080961213975,0.12226033172893835,-0.00627468914284382,44.57509097091368,0.17737497456972307,-0.007437967751576167,47.96382249391121,0.2573594827109389,0
2023-03-02,49.07,49.37,48.94,49.07,431732,49.833,49.7145,42.624954606816075,0.01794626878297123,0.19753748296348608,50.65578582269153,48.773214177308475,0.7667747468401481,-0.006095102168959451,0.0,46.16080961213975,0.07768606361460684,0.0024335846526735323,46.16080961213975,0.12226033172893835,-0.00627468914284382,44.57509097091368,0.17737497456972307,0
2023-03-03,48.64,49.07,48.15,48.15,741791,49.643,49.665499999999994,34.019082577678844,-0.10245324305129344,0.13753933776053018,50.80463080899431,48.52636919100568,0.7777194077801377,-0.018926711857677463,-0.006095102168959451,42.624954606816075,0.01794626878297123,0.0,46.16080961213975,0.07768606361460684,0.0024335846526735323,46.16080961213975,0.12226033172893835,0
2023-03-06,47.9,48.94,47.9,47.96,818674,49.361000000000004,49.595,32.55714855782239,-0.21077248174707108,0.06787697385900993,50.952210374260396,48.2377896257396,0.796453735795842,-0.003953808084821016,-0.018926711857677463,34.019082577678844,-0.10245324305129344,-0.006095102168959451,42.624954606816075,0.01794626878297123,0.0,46.16080961213975,0.07768606361460684,1
2023-03-07,48.52,49.01,48.33,48.33,793553,49.116,49.536500000000004,38.13283328465379,-0.26372034703012304,0.0015575096811833375,51.00161808397823,48.07138191602178,0.8145641832389959,0.0076851556976791965,-0.003953808084821016,32.55714855782239,-0.21077248174707108,-0.018926711857677463,34.019082577678844,-0.10245324305129344,-0.006095102168959451,42.624954606816075,0.01794626878297123,1
2023-03-08,48.15,48.76,48.15,48.76,511968,48.975,49.484500000000004,43.93397489714561,-0.26789636288403074,-0.05233326483185948,50.98198422362309,47.98701577637692,0.7999524558647819,0.008857818756077973,0.0076851556976791965,38.13283328465379,-0.26372034703012304,-0.003953808084821016,32.55714855782239,-0.21077248174707108,-0.018926711857677463,34.019082577678844,-0.10245324305129344,1
2023-03-09,48.76,49.5,48.58,49.44,641624,48.926,49.4815,51.65430987534987,-0.21387020592758432,-0.08464065305100446,50.979088394719994,47.98391160528,0.8085272804458691,0.0138495085363646,0.008857818756077973,43.93397489714561,-0.26789636288403074,0.0076851556976791965,38.13283328465379,-0.26372034703012304,-0.003953808084821016,32.55714855782239,-0.21077248174707108,0
2023-03-10,49.19,49.31,48.45,48.76,641543,48.846,49.4445,44.98355697182595,-0.2233497672189486,-0.1123824758845933,50.9746434573268,47.9143565426732,0.8214896175568781,-0.013849508536364588,0.0138495085363646,51.65430987534987,-0.21387020592758432,0.008857818756077973,43.93397489714561,-0.26789636288403074,0.0076851556976791965,38.13283328465379,-0.26372034703012304,0
2023-03-13,47.9,48.7,47.9,48.39,887883,48.760000000000005,49.388999999999996,41.818955901486994,-0.25774714695184286,-0.14145541009804322,50.986121160087734,47.79187883991226,0.8242403591599582,-0.007617123807843524,-0.013849508536364588,44.98355697182595,-0.2233497672189486,0.0138495085363646,51.65430987534987,-0.21387020592758432,0.008857818756077973,43.93397489714561,-0.26789636288403074,0
2023-03-14,48.45,48.52,48.15,48.27,428257,48.65,49.3245,40.816049618887824,-0.2913320211362844,-0.17143073230569145,50.99145500839104,47.65754499160896,0.7917946192199615,-0.002482931132825652,-0.007617123807843524,41.818955901486994,-0.25774714695184286,-0.013849508536364588,44.98355697182595,-0.2233497672189486,0.0138495085363646,51.65430987534987,-0.21387020592758432,1
2023-03-15,48.52,49.37,48.52,49.37,693264,48.65,49.2905,52.14544157361973,-0.22657564596868696,-0.18245971503829056,50.92428670578506,47.656713294214946,0.8138092892756782,0.02253270259836986,-0.002482931132825652,40.816049618887824,-0.2913320211362844,-0.007617123807843524,41.818955901486994,-0.25774714695184286,-0.013849508536364588,44.98355697182595,-0.2233497672189486,0
2023-03-16,49.07,49.07,48.09,48.58,850831,48.601,49.217,45.42070046789215,-0.23627847857563467,-0.1932234677457594,50.83972733384262,47.59427266615738,0.8471086257559864,-0.016131028696745025,0.02253270259836986,52.14544157361973,-0.22657564596868696,-0.002482931132825652,40.816049618887824,-0.2913320211362844,-0.007617123807843524,41.818955901486994,-0.25774714695184286,0
2023-03-17,48.82,49.07,48.21,48.45,430362,48.631,49.137,44.40585389425128,-0.25155815109017965,-0.20489040441464346,50.74526739070341,47.52873260929659,0.8480294382019873,-0.0026795852372511523,-0.016131028696745025,45.42070046789215,-0.23627847857563467,0.02253270259836986,52.14544157361973,-0.22657564596868696,-0.002482931132825652,40.816049618887824,-0.2913320211362844,0
2023-03-20,48.52,48.64,47.6,47.6,771192,48.595,48.978,38.369280630245015,-0.32846891273445067,-0.22960610607860493,50.532986816664355,47.42301318333565,0.8617416211875596,-0.017699577099400975,-0.0026795852372511523,44.40585389425128,-0.25155815109017965,-0.016131028696745025,45.42070046789215,-0.23627847857563467,0.02253270259836986,52.14544157361973,-0.22657564596868696,1
2023-03-21,48.21,48.27,47.29,47.9,537316,48.55200000000001,48.834,41.397275068219564,-0.3610517725670448,-0.2558952393762929,50.21892454668112,47.44907545331888,0.8701886482455913,0.006282743179495209,-0.017699577099400975,38.369280630245015,-0.32846891273445067,-0.0026795852372511523,44.40585389425128,-0.25155815109017965,-0.016131028696745025,45.42070046789215,-0.23627847857563467,1
2023-03-22,47.96,48.21,47.6,48.15,611402,48.491,48.733,43.872075901125555,-0.3625220841445298,-0.2772206083299403,50.00335585565615,47.46264414434384,0.8516037447994776,0.00520563382726497,0.006282743179495209,41.397275068219564,-0.3610517725670448,-0.017699577099400975,38.369280630245015,-0.32846891273445067,-0.0026795852372511523,44.40585389425128,-0.25155815109017965,0
2023-03-23,48.09,48.15,47.6,47.84,357327,48.331,48.6285,41.53005218590051,-0.3842720765867753,-0.29863090198130726,49.82977057734711,47.42722942265289,0.8300606201709434,-0.00645902860175817,0.00520563382726497,43.872075901125555,-0.3625220841445298,0.006282743179495209,41.397275068219564,-0.3610517725670448,-0.017699577099400975,38.369280630245015,-0.32846891273445067,1
2023-03-24,48.02,48.33,47.84,48.21,367884,48.275999999999996,48.56099999999999,45.284436233728776,-0.36741783047642684,-0.3123882876803312,49.695158719051186,47.4268412809488,0.8057705758730185,0.007704358775154567,-0.00645902860175817,41.53005218590051,-0.3842720765867753,0.00520563382726497,43.872075901125555,-0.3625220841445298,0.006282743179495209,41.397275068219564,-0.3610517725670448,1
2023-03-27,48.39,48.58,48.15,48.52,768784,48.289,48.5245,48.28085155115745,-0.32529649428767726,-0.31496992900180043,49.61371026436581,47.4352897356342,0.7789298204535172,0.006409615658318488,0.007704358775154567,45.284436233728776,-0.36741783047642684,-0.00645902860175817,41.53005218590051,-0.3842720765867753,0.00520563382726497,43.872075901125555,-0.3625220841445298,1
2023-03-28,48.58,48.58,47.53,48.58,1001517,48.32000000000001,48.485,48.864548555551224,-0.28380204007384435,-0.30873635121620924,49.50371487669506,47.46628512330494,0.7982919761354087,0.001235839498176912,0.006409615658318488,48.28085155115745,-0.32529649428767726,0.007704358775154567,45.284436233728776,-0.36741783047642684,-0.00645902860175817,41.53005218590051,-0.3842720765867753,0
2023-03-29,48.58,48.64,48.21,48.45,405351,48.228,48.439,47.61077772985878,-0.25842829913623433,-0.2986747408002143,49.373299737771454,47.504700262228546,0.771985406411451,-0.0026795852372511523,0.001235839498176912,48.864548555551224,-0.28380204007384435,0.006409615658318488,48.28085155115745,-0.32529649428767726,0.007704358775154567,45.284436233728776,-0.36741783047642684,1
2023-03-30,48.45,48.64,48.33,48.52,409438,48.222,48.411500000000004,48.37883123146874,-0.23001949014937395,-0.2849436906700462,49.3012027593527,47.52179724064731,0.7389864488106331,0.0014437457390740565,-0.0026795852372511523,47.61077772985878,-0.25842829913623433,0.001235839498176912,48.864548555551224,-0.28380204007384435,0.006409615658318488,48.28085155115745,-0.32529649428767726,0
2023-03-31,48.52,48.76,48.45,48.52,672646,48.229,48.43,48.378831231468745,-0.20514057153973653,-0.2689830668439843,49.31254178371327,47.54745821628673,0.7083445596098733,0.0,0.0014437457390740565,48.37883123146874,-0.23001949014937395,-0.0026795852372511523,47.61077772985878,-0.25842829913623433,0.001235839498176912,48.864548555551224,-0.28380204007384435,1
2023-04-03,48.7,49.62,48.52,49.62,1172390,48.431,48.513,59.26314457112271,-0.095561469249688,-0.23429874732512507,49.50817033717843,47.51782966282157,0.7363199482091677,0.022417894187805345,0.0,48.378831231468745,-0.20514057153973653,0.0014437457390740565,48.37883123146874,-0.23001949014937395,-0.0026795852372511523,47.61077772985878,-0.25842829913623433,0
2023-04-04,49.62,49.68,49.07,49.37,585746,48.577999999999996,48.565,56.354862003713656,-0.02856289658084421,-0.1931515771762689,49.62317767884218,47.50682232115781,0.7272970947656557,-0.005051025992883438,0.022417894187805345,59.26314457112271,-0.095561469249688,0.0,48.378831231468745,-0.20514057153973653,0.0014437457390740565,48.37883123146874,-0.23001949014937395,1
2023-04-05,49.37,49.44,48.88,49.44,423371,48.707,48.599000000000004,56.99129254667704,0.029838411311622792,-0.14855357947869058,49.72178047720819,47.476219522791816,0.7153473022823943,0.0014168608786639212,-0.005051025992883438,56.354862003713656,-0.02856289658084421,0.022417894187805345,59.26314457112271,-0.095561469249688,0.0,48.378831231468745,-0.20514057153973653,0
2023-04-06,49.5,49.99,49.25,49.25,614350,48.848,48.5895,54.661398735617645,0.06009768773664348,-0.10682332603562378,49.686577481311076,47.492422518688926,0.7171082092622234,-0.003850445531337377,0.0014168608786639212,56.99129254667704,0.029838411311622792,-0.005051025992883438,56.354862003713656,-0.02856289658084421,0.022417894187805345,59.26314457112271,-0.095561469249688,1
2023-04-07,49.19,49.5,49.07,49.37,360755,48.964,48.620000000000005,55.88798156197533,0.09269287367947499,-0.06692008609260403,49.76711812818029,47.472881871819716,0.6966004800292075,0.0024335846526735323,-0.003850445531337377,54.661398735617645,0.06009768773664348,0.0014168608786639212,56.99129254667704,0.029838411311622792,-0.005051025992883438,56.354862003713656,-0.02856289658084421,0
2023-04-10,49.68,49.68,49.13,49.25,771039,49.037,48.663000000000004,54.30578816869571,0.10760143390614729,-0.03201578209285376,49.8365774367292,47.48942256327081,0.6861290171699782,-0.002433584652673549,0.0024335846526735323,55.88798156197533,0.09269287367947499,-0.003850445531337377,54.661398735617645,0.06009768773664348,0.0014168608786639212,56.99129254667704,0.029838411311622792,0
2023-04-11,49.19,49.37,49.13,49.25,534886,49.104,48.712,54.30578816869571,0.11805570264321119,-0.0020014851456407676,49.89762388639901,47.526376113600996,0.6542626588006938,0.0,-0.002433584652673549,54.30578816869571,0.10760143390614729,0.0024335846526735323,55.88798156197533,0.09269287367947499,-0.003850445531337377,54.661398735617645,0.06009768773664348,0
2023-04-12,49.25,49.37,49.01,49.25,575815,49.184,48.706,54.30578816869571,0.12490100489996792,0.02337901286348097,49.87939507413313,47.53260492586688,0.6332438974577871,0.0,0.0,54.30578816869571,0.11805570264321119,-0.002433584652673549,54.30578816869571,0.10760143390614729,0.0024335846526735323,55.88798156197533,0.09269287367947499,0
2023-04-13,49.25,49.31,48.64,48.82,542069,49.214,48.718,48.19890547820636,0.09453876587149779,0.037610963465084336,49.890904088150386,47.54509591184962,0.6358693333536596,-0.008769302653283854,0.0,54.30578816869571,0.12490100489996792,0.0,54.30578816869571,0.11805570264321119,-0.002433584652673549,54.30578816869571,0.10760143390614729,0
2023-04-14,49.01,49.13,48.64,48.82,399536,49.244,48.7365,48.19890547820636,0.06967332200733978,0.04402343517353542,49.903569406676354,47.569430593323645,0.6254500952569698,0.0,-0.008769302653283854,48.19890547820636,0.09453876587149779,0.0,54.30578816869571,0.12490100489996792,0.0,54.30578816869571,0.11805570264321119,0
2023-04-17,48.82,48.88,48.45,48.82,450882,49.164,48.7975,48.19890547820636,0.04939785092280147,0.045098318323388634,49.84164318941413,47.75335681058587,0.6114893741671862,0.0,0.0,48.19890547820636,0.06967332200733978,-0.008769302653283854,48.19890547820636,0.09453876587149779,0.0,54.30578816869571,0.12490100489996792,0
2023-04-18,48.82,49.07,48.58,48.7,302472,49.097,48.8375,46.38096331840699,0.023376922284803925,0.04075403911567169,49.799079429896416,47.87592057010358,0.602811561726673,-0.0024610348762698483,0.0,48.19890547820636,0.04939785092280147,0.0,48.19890547820636,0.06967332200733978,-0.008769302653283854,48.19890547820636,0.09453876587149779,0
2023-04-19,48.94,48.94,48.64,48.64,420463,49.017,48.862,45.457742816660144,-0.0020625736257002814,0.032190716567397304,49.77605907905339,47.947940920946614,0.5811821644604819,-0.0012327924306325688,-0.0024610348762698483,46.38096331840699,0.023376922284803925,0.0,48.19890547820636,0.04939785092280147,0.0,48.19890547820636,0.06967332200733978,1
2023-04-20,48.94,48.94,48.58,48.7,365619,48.962,48.905,46.602391378275314,-0.017183972716544815,0.022315778710608882,49.69522781525326,48.11477218474674,0.5653834384275903,0.0012327924306325744,-0.0012327924306325688,45.457742816660144,-0.0020625736257002814,-0.0024610348762698483,46.38096331840699,0.023376922284803925,0.0,48.19890547820636,0.04939785092280147,0
2023-04-21,49.07,49.07,48.64,48.64,324840,48.888999999999996,48.926500000000004,45.57241842697156,-0.0336217187539134,0.011128279217704425,49.66138162312031,48.191618376879696,0.5557131928256196,-0.0012327924306325688,0.0012327924306325744,46.602391378275314,-0.017183972716544815,-0.0012327924306325688,45.457742816660144,-0.0020625736257002814,-0.0024610348762698483,46.38096331840699,0.023376922284803925,0
2023-04-24,48.76,49.44,48.45,48.52,795812,48.816,48.9265,43.50162045631443,-0.05568979079168912,-0.002235334784174285,49.661381623120306,48.19161837687969,0.5867336790523606,-0.0024701535820621447,-0.0012327924306325688,45.57241842697156,-0.0336217187539134,0.0012327924306325744,46.602391378275314,-0.017183972716544815,-0.0012327924306325688,45.457742816660144,-0.0020625736257002814,0
